05,205,"Mitchell County, GA",31.780764,-81.9595612,21634
07,207,"Monroe County, GA",43.1514226,-77.7130004,28287
09,209,"Montgomery County, GA",39.1399187,-77.1929215,8687
11,211,"Morgan County, GA",38.9732465,-82.27076183,20171
13,213,"Murray County, GA",40.6693915,-111.884379,40063
15,215,"Muscogee County, GA",32.5851385,-84.9110425,204572
17,217,"Newton County, GA",51.4854638,-3.6763391,113298
19,219,"Oconee County, GA",35.032592,-82.9768108,41978
21,221,"Oglethorpe County, GA",31.1305087,-81.4945447,14974
23,223,"Paulding County, GA",33.9408,-84.8203,169898
25,225,"Peach County, GA",35.0953147,-81.68592359,28054
27,227,"Pickens County, GA",34.4533378,-84.4577355,33439
29,229,"Pierce County, GA",40.4136268,-96.6255337,19822
31,231,"Pike County, GA",31.1221644,-82.3437402,19145
33,233,"Polk County, GA",51.7844952,18.1372907,43019
35,235,"Pulaski County, GA",32.0270564,-80.8908573,9887
37,237,"Putnam County, GA",41.3839827,-73.945694,22206
39,239,"Quitman County, GA",30.7984915,-83.55185135,2180
41,241,"Rabun County, GA",34.947184,-83.3978078,16915
43,243,"Randolph County, GA",41.8833026,-87.7038379,6365
45,245,"Richmond County, GA",33.4251384,-82.029006,206153
47,247,"Rockdale County, GA",39.3491014,-76.7597467,93641
49,249,"Schley County, GA",32.2905632,-84.2905576,4565
51,251,"Screven County, GA",32.7509996,-81.6451096,14026
53,253,"Seminole County, GA",32.7167351,-102.6490967,9117
55,255,"Spalding County, GA",33.9494496,-84.3690924,67415
57,257,"Stephens County, GA",34.5541254,-83.28614446,26732
59,259,"Stewart County, GA",29.33407,-94.77948595,5121
61,261,"Sumter County, GA",32.820964,-88.158914,29378
63,263,"Talbot County, GA",51.5952353,-3.7824148,5793
65,265,"Taliaferro County, GA",35.2562087,-84.9621823,1635
67,267,"Tattnall County, GA",32.08042735,-82.04749473,24309
69,269,"Taylor County, GA",32.5572063,-84.2373944,7799
71,271,"Telfair County, GA",32.0565831,-82.86825724,12619
73,273,"Terrell County, GA",45.870196,-111.165831,9004
75,275,"Thomas County, GA",47.0241615,-107.5664859,45665
77,277,"Tift County, GA",31.5550763,-83.5391347,41247
79,279,"Toombs County, GA",32.2029109,-82.3276041,26946
81,281,"Towns County, GA",46.01506765,-86.5526088,12546
83,283,"Treutlen County, GA",32.373209,-82.7055375,6411
85,285,"Troup County, GA",37.3219555,-109.8474801,69527
87,287,"Turner County, GA",47.0024929,-107.6784357,8894
89,289,"Twiggs County, GA",32.766172,-83.410321,7955
91,291,"Union County, GA",46.5573492,-120.475063,24880
93,293,"Upson County, GA",32.8756351,-84.35641804,27638
95,295,"Walker County, GA",35.4650906,-83.6915593,68065
97,297,"Walton County, GA",30.8308194,-86.3521175,97752
99,299,"Ware County, GA",30.9949377,-82.5437479,35917
01,301,"Warren County, GA",43.52558965,-74.02528458,5197
03,303,"Washington County, GA",46.4604687,-117.5294769,19975
05,305,"Wayne County, GA",38.3586537,-88.20435986,30277
07,307,"Webster County, GA",39.5326158,-107.8929397,2354
09,309,"Wheeler County, GA",45.5096523,-111.0821701,7550
11,311,"White County, GA",32.8813903,-84.68762644,28165
13,313,"Whitfield County, GA",34.76850995,-84.98011518,103033
15,315,"Wilcox County, GA",29.3360347,-96.67968852,8839
17,317,"Wilkes County, GA",36.3609619,-81.3120392,9610
19,319,"Wilkinson County, GA",32.8355246,-83.2746126,8852
21,321,"Worth County, GA",32.7478932,-97.32668954,20706
01,001,"Hawaii County, HI",21.3059005,-157.8582266,202163
03,003,"Honolulu County, HI",21.3065436,-157.8694441,1010100
05,005,"Kalawao County, HI",21.3039072,-157.8105758,50
07,007,"Kauai County, HI",21.9786111,-159.3694444,73511
09,009,"Maui County, HI",20.9655728,-156.6715647,164765
01,001,"Ada County, ID",43.4136539,-116.2367421,497494
03,003,"Adams County, ID",44.8677448,-116.4572399,4464
05,005,"Bannock County, ID",42.6936188,-112.2506044,87434
07,007,"Bear Lake County, ID",42.2172123,-111.3198808,6436
09,009,"Benewah County, ID",47.2162961,-116.6654616,9731
11,011,"Bingham County, ID",43.1881598,-112.3598354,48253
13,013,"Blaine County, ID",43.3336455,-113.8808311,24248
15,015,"Boise County, ID",43.9873519,-115.7390188,7809
17,017,"Bonner County, ID",48.2663565,-116.5952716,47976
19,019,"Bonneville County, ID",43.3993844,-111.4752257,124490
21,021,"Boundary County, ID",48.7846346,-116.4339511,12335
23,023,"Butte County, ID",43.6989304,-113.2210324,2605
25,025,"Camas County, ID",43.4064019,-114.8070143,1133
27,027,"Canyon County, ID",43.6435692,-116.7017144,235006
29,029,"Caribou County, ID",42.780196,-111.6052607,7058
31,031,"Cassia County, ID",42.2219306,-113.5777087,24859
33,033,"Clark County, ID",44.2761996,-112.361997,756
35,035,"Clearwater County, ID",46.7108188,-115.658248,8810
37,037,"Custer County, ID",44.2339362,-114.2286662,4344
39,039,"Elmore County, ID",43.3073766,-115.5411027,28752
41,041,"Franklin County, ID",42.1093652,-111.8203389,14376
43,043,"Fremont County, ID",44.2309391,-111.4218314,13519
45,045,"Gem County, ID",44.0123019,-116.3846609,19250
47,047,"Gooding County, ID",43.0031041,-114.8286924,15520
49,049,"Idaho County, ID",45.7680684,-115.5160723,16787
51,051,"Jefferson County, ID",43.8010248,-112.3498022,31383
53,053,"Jerome County, ID",42.702266,-114.286704,24474
55,055,"Kootenai County, ID",47.654857,-116.7162916,173396
57,057,"Latah County, ID",46.8171611,-116.693441,39872
59,059,"Lemhi County, ID",44.9321886,-113.852998,8043
61,061,"Lewis County, ID",46.2651949,-116.4050453,3630
63,063,"Lincoln County, ID",43.0138672,-114.1650584,5203
65,065,"Madison County, ID",43.7740801,-111.6304151,52487
67,067,"Minidoka County, ID",42.844092,-113.6059588,21626
69,069,"Nez Perce County, ID",46.3959861,-116.8072307,42200
71,071,"Oneida County, ID",42.1628627,-112.5703083,4572
73,073,"Owyhee County, ID",42.4677336,-116.1590085,12043
75,075,"Payette County, ID",44.0374651,-116.7651123,25571
77,077,"Power County, ID",42.6769078,-112.8869775,7918
79,079,"Shoshone County, ID",47.305486,-115.9583164,13399
81,081,"Teton County, ID",43.7647107,-111.2081469,11813
83,083,"Twin Falls County, ID",42.2728777,-114.6971949,90592
85,085,"Valley County, ID",44.7475094,-115.5978843,11830
87,087,"Washington County, ID",44.3986887,-116.7400859,10612
01,001,"Adams County, IL",39.9787786,-91.2110065,65583
03,003,"Alexander County, IL",37.1801529,-89.3502834,5261
05,005,"Bond County, IL",38.8630331,-89.4391416,16750
07,007,"Boone County, IL",42.321246,-88.8235511,53459
09,009,"Brown County, IL",39.9498214,-90.7485656,6334
11,011,"Bureau County, IL",41.4016294,-89.5341179,33203
13,013,"Calhoun County, IL",39.1397507,-90.6506113,4472
15,015,"Carroll County, IL",42.0647352,-89.9556785,15594
17,017,"Cass County, IL",39.9682127,-90.250722,12955
19,019,"Champaign County, IL",40.1346857,-88.1975558,206525
21,021,"Christian County, IL",39.5212598,-89.2829783,33893
23,023,"Clark County, IL",39.3260541,-87.7838526,15467
25,025,"Clay County, IL",38.7340694,-88.4910693,13248
27,027,"Clinton County, IL",38.5896187,-89.420064,36998
29,029,"Coles County, IL",39.5266741,-88.2184999,47076
31,031,"Cook County, IL",41.8197385,-87.756525,5225367
33,033,"Crawford County, IL",39.0131644,-87.7291001,18729
35,035,"Cumberland County, IL",39.2744299,-88.2423795,10447
37,037,"DeKalb County, IL",41.8903447,-88.7713953,100686
39,039,"De Witt County, IL",40.1734773,-88.9003733,15535
41,041,"Douglas County, IL",39.7628415,-88.2170516,19714
43,043,"DuPage County, IL",41.8603735,-88.0906873,930559
45,045,"Edgar County, IL",39.6714952,-87.7340364,16852
47,047,"Edwards County, IL",38.410254,-88.0584362,6182
49,049,"Effingham County, IL",39.0520902,-88.6029006,34594
51,051,"Fayette County, IL",39.0001282,-89.0430211,21464
53,053,"Ford County, IL",40.4980955,-88.2552987,13484
55,055,"Franklin County, IL",37.9765409,-88.9335327,37810
57,057,"Fulton County, IL",40.4714305,-90.1845556,33691
59,059,"Gallatin County, IL",37.7509507,-88.2264519,4967
61,061,"Greene County, IL",39.3573664,-90.3898985,12015
63,063,"Grundy County, IL",41.2747363,-88.4119361,52624
65,065,"Hamilton County, IL",38.0619569,-88.5301136,8008
67,067,"Hancock County, IL",40.3941712,-91.1458063,17582
69,069,"Hardin County, IL",37.4999684,-88.23891058,3665
71,071,"Henderson County, IL",40.8156124,-90.9104547,6374
73,073,"Henry County, IL",41.3418549,-90.1177442,49157
75,075,"Iroquois County, IL",40.7351265,-87.8309209,27043
77,077,"Jackson County, IL",37.7668943,-89.3563845,53176
79,079,"Jasper County, IL",39.0082423,-88.1552371,9295
81,081,"Jefferson County, IL",38.3010487,-88.9344303,37043
83,083,"Jersey County, IL",39.0848464,-90.3303344,21462
85,085,"Jo Daviess County, IL",42.3506664,-90.1743742,21942
87,087,"Johnson County, IL",37.4501818,-88.8844045,13313
89,089,"Kane County, IL",41.923434,-88.4248315,517254
91,091,"Kankakee County, IL",41.1253903,-87.848682,107421
93,093,"Kendall County, IL",41.5853584,-88.4319488,132795
95,095,"Knox County, IL",40.920889,-90.2202325,49751
97,097,"Lake County, IL",42.332738,-87.9939552,713159
99,099,"LaSalle County, IL",41.3474892,-88.9011861,109495
01,101,"Lawrence County, IL",38.710333,-87.7143359,15302
03,103,"Lee County, IL",41.74731105,-89.28602959,34221
05,105,"Livingston County, IL",40.8682487,-88.5631125,35771
07,107,"Logan County, IL",40.1075089,-89.3768539,28027
13,113,"McLean County, IL",40.4631789,-88.8196613,171284
15,115,"Macon County, IL",39.8455208,-88.9602376,103542
17,117,"Macoupin County, IL",39.2420653,-89.925212,44907
19,119,"Madison County, IL",38.811063,-89.9017112,265512
23,123,"Marshall County, IL",41.0324537,-89.2998456,11740
25,125,"Mason County, IL",40.2302271,-89.8660433,13074
27,127,"Massac County, IL",37.2177417,-88.7163312,14135
29,129,"Menard County, IL",40.0166667,-89.7858065,12284
31,131,"Mercer County, IL",41.2019729,-90.7398717,15692
33,133,"Monroe County, IL",38.2722313,-90.1792484,34905
35,135,"Montgomery County, IL",39.2052633,-89.5057126,28352
39,139,"Moultrie County, IL",39.6391442,-88.6087498,14531
41,141,"Ogle County, IL",42.0397014,-89.3138599,51672
43,143,"Peoria County, IL",40.8021278,-89.7713762,181186
45,145,"Perry County, IL",38.0772859,-89.3760499,20996
47,147,"Piatt County, IL",39.967291,-88.6072399,16698
51,151,"Pope County, IL",37.3933531,-88.5904425,3799
53,153,"Pulaski County, IL",37.2314232,-89.1183427,5177
55,155,"Putnam County, IL",41.2025915,-89.2676414,5628
59,159,"Richland County, IL",38.7060457,-88.0949352,15716
61,161,"Rock Island County, IL",41.4411786,-90.5766144,143819
63,163,"St. Clair County, IL",38.4616972,-89.9324347,256791
65,165,"Saline County, IL",37.750075,-88.5302584,23662
67,167,"Sangamon County, IL",39.7623668,-89.6454905,196122
69,169,"Schuyler County, IL",40.1370869,-90.5697373,6879
71,171,"Scott County, IL",39.6333408,-90.4753685,4899
75,175,"Stark County, IL",41.0712135,-89.8066831,5395
77,177,"Stephenson County, IL",42.3503474,-89.6735637,44482
79,179,"Tazewell County, IL",40.5126429,-89.5442084,131276
81,181,"Union County, IL",37.4616454,-89.2504793,17122
83,183,"Vermilion County, IL",40.1749809,-87.7323857,74113
85,185,"Wabash County, IL",38.4615994,-87.8460903,11321
87,187,"Warren County, IL",40.8442828,-90.6168408,16760
89,189,"Washington County, IL",38.3662806,-89.4201902,13781
91,191,"Wayne County, IL",38.4251958,-88.4197678,16127
93,193,"White County, IL",38.0632329,-88.1577725,13834
95,195,"Whiteside County, IL",41.7612332,-89.9214744,55569
97,197,"Will County, IL",41.4194058,-87.9994754,696774
99,199,"Williamson County, IL",37.7231295,-88.93019921,67120
01,201,"Winnebago County, IL",42.3255276,-89.1496574,284591
03,203,"Woodford County, IL",40.8145359,-89.2074215,38414
01,001,"Adams County, IN",40.7371667,-84.9347295,35827
03,003,"Allen County, IN",41.0975573,-85.0562084,385456
05,005,"Bartholomew County, IN",39.1914156,-85.8204601,82371
07,007,"Benton County, IN",40.6034281,-87.3235164,8709
09,009,"Blackford County, IN",40.4692826,-85.3305529,12074
11,011,"Boone County, IN",40.0459913,-86.4650842,71235
13,013,"Brown County, IN",39.1682855,-86.2297004,15513
15,015,"Carroll County, IN",40.5802239,-86.5693296,20397
17,017,"Cass County, IN",40.7808235,-86.3449159,37820
19,019,"Clark County, IN",38.4941217,-85.7169081,121484
21,021,"Clay County, IN",39.3864958,-87.1025862,26396
23,023,"Clinton County, IN",40.2992769,-86.4692735,33020
25,025,"Crawford County, IN",38.304425,-86.444022,10511
27,027,"Daviess County, IN",38.6776099,-87.0813484,33337
29,029,"Dearborn County, IN",39.1340338,-84.9820997,50709
31,031,"Decatur County, IN",39.2862128,-85.4943058,26432
33,033,"DeKalb County, IN",41.3991456,-85.001244,43312
35,035,"Delaware County, IN",40.2193275,-85.4040612,112156
37,037,"Dubois County, IN",38.3644324,-86.8870278,43584
39,039,"Elkhart County, IN",41.6012796,-85.8590603,206841
41,041,"Fayette County, IN",39.619235,-85.179378,23391
43,043,"Floyd County, IN",38.3179914,-85.9019389,80191
45,045,"Fountain County, IN",40.125252,-87.2497418,16468
47,047,"Franklin County, IN",39.4149034,-85.0563234,22850
49,049,"Fulton County, IN",41.0421416,-86.2875206,20420
51,051,"Gibson County, IN",38.3079744,-87.5775949,33006
53,053,"Grant County, IN",40.5114735,-85.6540606,66560
55,055,"Greene County, IN",39.0364195,-86.96147228,30900
57,057,"Hamilton County, IN",40.0749813,-86.0498885,349527
59,059,"Hancock County, IN",39.8127873,-85.7874738,80170
61,061,"Harrison County, IN",38.1816187,-86.1066917,39684
63,063,"Hendricks County, IN",39.7565309,-86.5173641,175639
65,065,"Henry County, IN",39.9297608,-85.4043542,48913
67,067,"Howard County, IN",40.4787061,-86.1350343,83452
69,069,"Huntington County, IN",40.8008286,-85.5018494,36699
71,071,"Jackson County, IN",38.9023184,-86.0650856,46212
73,073,"Jasper County, IN",41.0321808,-87.1066598,33045
75,075,"Jay County, IN",40.4370864,-85.0212356,20451
77,077,"Jefferson County, IN",38.8166724,-85.4299489,33057
79,079,"Jennings County, IN",38.9957749,-85.6359201,27610
81,081,"Johnson County, IN",39.4891804,-86.1079903,161952
83,083,"Knox County, IN",38.687009,-87.3811461,36148
85,085,"Kosciusko County, IN",41.2351957,-85.8529731,80442
87,087,"LaGrange County, IN",41.6372578,-85.4216948,40364
89,089,"Lake County, IN",41.4193829,-87.3692227,497682
91,091,"LaPorte County, IN",41.5718945,-86.7490124,112215
93,093,"Lawrence County, IN",38.8400395,-86.4880717,45113
95,095,"Madison County, IN",40.1624531,-85.7260804,130545
97,097,"Marion County, IN",39.779801,-86.13940921,971737
99,099,"Marshall County, IN",41.322843,-86.2809625,46208
01,101,"Martin County, IN",38.6705579,-86.8022436,9863
03,103,"Miami County, IN",40.7454905,-86.0639451,35952
05,105,"Monroe County, IN",39.1296076,-86.5186372,140065
07,107,"Montgomery County, IN",40.0361447,-86.9007083,38018
09,109,"Morgan County, IN",39.4665575,-86.4556794,71757
11,111,"Newton County, IN",40.939576,-87.3966953,13829
13,113,"Noble County, IN",41.3990708,-85.4193348,47431
15,115,"Ohio County, IN",38.9480496,-84.9581728,5974
17,117,"Orange County, IN",38.5421361,-86.4953216,19768
19,119,"Owen County, IN",39.2984518,-86.8508562,21361
21,121,"Parke County, IN",39.7686321,-87.2158436,16327
23,123,"Perry County, IN",38.0893386,-86.632911,19186
25,125,"Pike County, IN",38.4159433,-87.214144,12227
27,127,"Porter County, IN",41.4457032,-87.0724971,173355
29,129,"Posey County, IN",38.0145359,-87.8543645,25226
31,131,"Pulaski County, IN",41.031393,-86.6990692,12498
33,133,"Putnam County, IN",39.6666195,-86.8374032,36942
35,135,"Randolph County, IN",40.1560108,-85.011566,24586
37,137,"Ripley County, IN",39.0846316,-85.2691784,28990
39,139,"Rush County, IN",39.6220357,-85.4731911,16716
41,141,"St. Joseph County, IN",41.5941578,-86.2787334,272388
43,143,"Scott County, IN",38.6727039,-85.7444145,24403
45,145,"Shelby County, IN",39.493485,-85.8190596,44940
47,147,"Spencer County, IN",38.0288806,-86.9976446,19935
49,149,"Starke County, IN",41.2753164,-86.6457565,23308
51,151,"Steuben County, IN",41.6414101,-85.0023642,34507
53,153,"Sullivan County, IN",39.0492722,-87.4172644,20791
55,155,"Switzerland County, IN",38.8249258,-85.0373975,9896
57,157,"Tippecanoe County, IN",40.3916066,-86.8879689,186955
59,159,"Tipton County, IN",40.2899154,-86.058442,15328
61,161,"Union County, IN",39.6196086,-84.9292376,7041
63,163,"Vanderburgh County, IN",38.0461185,-87.5806553,179900
65,165,"Vermillion County, IN",39.8763626,-87.4635672,15488
67,167,"Vigo County, IN",39.4174652,-87.3974269,106355
69,169,"Wabash County, IN",40.8065352,-85.7833563,31032
71,171,"Warren County, IN",40.3424546,-87.3564255,8454
73,173,"Warrick County, IN",38.0906065,-87.2758933,64065
75,175,"Washington County, IN",38.5612578,-86.1179768,28133
77,177,"Wayne County, IN",39.8638778,-85.0198586,66522
79,179,"Wells County, IN",40.7013353,-85.2116102,28167
81,181,"White County, IN",40.7422434,-86.8713913,24630
83,183,"Whitley County, IN",41.1238216,-85.5035187,34259
01,001,"Adair County, IA",41.3051047,-94.4610229,7479
03,003,"Adams County, IA",43.0690622,-94.23566693,3680
05,005,"Allamakee County, IA",43.3149756,-91.4537498,14046
07,007,"Appanoose County, IA",40.7361248,-92.8738098,12279
09,009,"Audubon County, IA",41.5913763,-94.8749841,5651
11,011,"Benton County, IA",38.208602,-93.19306,25652
13,013,"Black Hawk County, IA",42.2674839,-95.0474906,131041
15,015,"Boone County, IA",42.0588439,-93.9062241,26700
17,017,"Bremer County, IA",42.7664391,-92.3251308,25012
19,019,"Buchanan County, IA",42.4890152,-91.855661,20631
21,021,"Buena Vista County, IA",42.6447745,-95.1988867,20687
23,023,"Butler County, IA",37.7402589,-96.9835297,14376
25,025,"Calhoun County, IA",42.42609,-94.554698,9893
27,027,"Carroll County, IA",42.1005404,-94.8577633,20728
29,029,"Cass County, IA",41.2333243,-95.1369374,13116
31,031,"Cedar County, IA",41.97840865,-91.66618721,18479
33,033,"Cerro Gordo County, IA",43.2044706,-93.0825994,42979
35,035,"Cherokee County, IA",42.7501956,-95.5560086,11601
37,037,"Chickasaw County, IA",43.0258086,-92.3179551,11957
39,039,"Clarke County, IA",41.04660765,-93.76433059,9737
41,041,"Clay County, IA",30.0940043,-81.7622334,16423
43,043,"Clayton County, IA",42.8910965,-91.3520802,17123
45,045,"Clinton County, IA",41.83483205,-90.2137206,46488
47,047,"Crawford County, IA",41.9599884,-95.4441666,16450
49,049,"Dallas County, IA",41.5408062,-94.02312692,100367
51,051,"Davis County, IA",40.592814,-92.5613,9093
53,053,"Decatur County, IA",40.6922911,-93.7012841,7684
55,055,"Delaware County, IA",42.4347254,-91.3574387,17523
57,057,"Des Moines County, IA",41.5345493,-93.65923945,38824
59,059,"Dickinson County, IA",43.4220024,-95.1036563,17692
61,061,"Dubuque County, IA",42.4013234,-90.7064773,98812
63,063,"Emmet County, IA",43.3096779,-94.70124229,9349
65,065,"Fayette County, IA",42.8991465,-91.8346078,19519
67,067,"Floyd County, IA",43.0999721,-92.7424144,15601
69,069,"Franklin County, IA",41.6595837,-91.5333849,10015
71,071,"Fremont County, IA",40.7477782,-95.6466626,6639
73,073,"Greene County, IA",37.216543,-93.1044806,8801
75,075,"Grundy County, IA",42.3610041,-92.77331692,12351
77,077,"Guthrie County, IA",41.667209,-94.4213568,10619
79,079,"Hamilton County, IA",42.4532103,-93.8146215,14979
81,081,"Hancock County, IA",43.0971827,-93.6013225,10790
83,083,"Hardin County, IA",42.3538701,-93.3558715,16861
85,085,"Harrison County, IA",41.646036,-95.6195,14623
87,087,"Henry County, IA",43.0690622,-94.23566693,20436
89,089,"Howard County, IA",43.3991343,-92.1459997,9479
91,091,"Humboldt County, IA",40.692937,-123.8912644,9606
93,093,"Ida County, IA",42.3419826,-95.4678078,6969
95,095,"Iowa County, IA",42.0279608,-93.64473746,16575
97,097,"Jackson County, IA",37.839282,-89.428164,19470
99,099,"Jasper County, IA",41.6776645,-92.9896143,37808
01,101,"Jefferson County, IA",40.9436324,-91.999618,15785
03,103,"Johnson County, IA",41.65607525,-91.53530168,153360
05,105,"Jones County, IA",32.53710015,-99.7690795,20733
07,107,"Keokuk County, IA",41.3361922,-92.39245,10026
09,109,"Kossuth County, IA",43.0693795,-94.2385754,14718
11,111,"Lee County, IA",40.4622654,-91.4512659,33442
13,113,"Linn County, IA",41.9774401,-91.68895689,229308
15,115,"Louisa County, IA",41.1786416,-91.1859828,10823
17,117,"Lucas County, IA",41.7069199,-83.6971602,8666
19,119,"Lyon County, IA",43.4300218,-96.1674927,12023
21,121,"Madison County, IA",40.0892377,-83.2240742,16609
23,123,"Mahaska County, IA",41.2838927,-92.7654739,22059
25,125,"Marion County, IA",41.4044416,-93.2862825,33487
27,127,"Marshall County, IA",42.0137483,-93.0157048,40049
29,129,"Mills County, IA",41.0467313,-95.73292581,14605
31,131,"Mitchell County, IA",32.35351775,-101.1465873,10537
33,133,"Monona County, IA",42.0380439,-96.0989044,8671
35,135,"Monroe County, IA",39.2435008,-86.6347644,7574
37,137,"Montgomery County, IA",41.0086134,-95.2323431,10285
39,139,"Muscatine County, IA",41.3664204,-91.14563095,42968
41,141,"O'Brien County, IA",43.0866439,-95.6275098,14138
43,143,"Osceola County, IA",41.03716665,-93.7650275,6149
45,145,"Page County, IA",40.74095,-95.0359086,15225
47,147,"Palo Alto County, IA",43.11057705,-94.67758226,8938
49,149,"Plymouth County, IA",42.789984,-96.1616161,25621
51,151,"Pocahontas County, IA",42.7373161,-94.6687567,7061
53,153,"Polk County, IA",41.6702664,-93.6002175,493378
55,155,"Pottawattamie County, IA",41.3269416,-95.6691137,93543
57,157,"Poweshiek County, IA",41.5850007,-92.5268537,18608
59,159,"Ringgold County, IA",40.7169369,-94.2382876,4690
61,161,"Sac County, IA",42.4696111,-95.147959,9778
63,163,"Scott County, IA",39.859588,-86.259455,174315
65,165,"Shelby County, IA",41.6579988,-95.3181951,11737
67,167,"Sioux County, IA",42.4036084,-96.3836488,35815
69,169,"Story County, IA",42.0477649,-93.4882686,98573
71,171,"Tama County, IA",41.99615045,-92.57902531,17017
73,173,"Taylor County, IA",32.3793674,-99.7498266,5916
75,175,"Union County, IA",41.6637606,-91.5319039,12107
77,177,"Van Buren County, IA",40.7664162,-91.937394,7207
79,179,"Wapello County, IA",41.1786416,-91.1859828,35292
81,181,"Warren County, IA",41.3402704,-93.6593849,52709
83,183,"Washington County, IA",48.1437659,-119.0361381,22534
85,185,"Wayne County, IA",40.7577833,-93.3177118,6484
87,187,"Webster County, IA",42.50470605,-94.18831944,36986
89,189,"Winnebago County, IA",44.24016705,-88.47500296,10704
91,191,"Winneshiek County, IA",43.3363059,-91.8304937,20050
93,193,"Woodbury County, IA",42.4981134,-96.4060142,105526
95,195,"Worth County, IA",43.44457165,-93.21786254,7417
97,197,"Wright County, IA",42.7321034,-93.7321468,12897
01,001,"Allen County, KS",37.8727308,-95.3847798,12554
03,003,"Anderson County, KS",38.1979263,-95.1334396,7799
05,005,"Atchison County, KS",39.58228685,-95.14600628,16309
07,007,"Barber County, KS",37.0232805,-98.7078345,4081
09,009,"Barton County, KS",38.4165789,-98.7233022,25477
11,011,"Bourbon County, KS",37.7511515,-94.9432847,14405
13,013,"Brown County, KS",39.7172743,-95.4272407,9486
15,015,"Butler County, KS",37.7290538,-96.7455304,67618
17,017,"Chase County, KS",38.38183675,-96.73105391,2570
19,019,"Chautauqua County, KS",37.2290235,-96.1555839,3389
21,021,"Cherokee County, KS",37.1667293,-94.9335706,19380
23,023,"Cheyenne County, KS",39.75970475,-101.7950369,2619
25,025,"Clark County, KS",37.3704321,-99.7983513,1977
27,027,"Clay County, KS",39.2757231,-97.22664734,8088
29,029,"Cloud County, KS",39.55435985,-97.66475485,9008
31,031,"Coffey County, KS",38.0982772,-95.5792737,8334
33,033,"Comanche County, KS",34.5900752,-98.3625514,1825
35,035,"Cowley County, KS",37.0092652,-96.8629711,34661
37,037,"Crawford County, KS",37.4506122,-94.6815116,39012
39,039,"Decatur County, KS",39.8255108,-100.5292849,2771
41,041,"Dickinson County, KS",38.7527697,-97.2343361,18492
43,043,"Doniphan County, KS",39.7237172,-95.3268457,7501
45,045,"Douglas County, KS",38.9236919,-95.4507002,119094
47,047,"Edwards County, KS",37.9254103,-99.4146374,2849
49,049,"Elk County, KS",37.5418254,-96.0900199,2453
51,051,"Ellis County, KS",38.7268945,-99.1663045,28921
53,053,"Ellsworth County, KS",38.5708927,-98.2067925,6374
55,055,"Finney County, KS",38.141385,-101.04744,38187
57,057,"Ford County, KS",53.6501425,23.361003,34212
59,059,"Franklin County, KS",38.6093009,-95.44552353,25968
61,061,"Geary County, KS",38.884747,-96.908287,36247
63,063,"Gove County, KS",39.007503,-100.6162735,2758
65,065,"Graham County, KS",39.3648299,-99.8505934,2430
67,067,"Grant County, KS",37.593687,-101.3638092,7336
69,069,"Gray County, KS",37.6945076,-97.26396597,5719
71,071,"Greeley County, KS",38.4711099,-101.750692,1279
73,073,"Greenwood County, KS",37.7774312,-96.4561951,6001
75,075,"Hamilton County, KS",38.0435718,-102.0104766,2520
77,077,"Harper County, KS",37.1502094,-98.190136,5457
79,079,"Harvey County, KS",38.07489395,-97.23146849,33959
81,081,"Haskell County, KS",37.4794031,-100.8428748,3735
83,083,"Hodgeman County, KS",38.0875979,-99.900952,1770
85,085,"Jackson County, KS",39.3658468,-95.7904521,13274
87,087,"Jefferson County, KS",39.1751504,-95.499541,18387
89,089,"Jewell County, KS",39.8828654,-98.3971971,2929
91,091,"Johnson County, KS",38.84741885,-94.73827546,610742
93,093,"Kearny County, KS",37.9710939,-101.2542208,3964
95,095,"Kingman County, KS",37.6427595,-98.1114844,7369
97,097,"Kiowa County, KS",37.6046982,-99.29076317,2445
99,099,"Labette County, KS",37.2931743,-95.4455656,20096
01,101,"Lane County, KS",43.237333,-124.1139943,1528
03,103,"Leavenworth County, KS",39.2765774,-95.1188712,82050
05,105,"Lincoln County, KS",48.9344112,-114.9409974,2929
07,107,"Linn County, KS",38.1673807,-94.7742945,9696
09,109,"Logan County, KS",38.9180213,-100.9646758,2752
11,111,"Lyon County, KS",38.4892149,-95.9821292,32182
13,113,"McPherson County, KS",38.6034902,-97.8379726,30085
15,115,"Marion County, KS",38.1370502,-97.1244675,11867
17,117,"Marshall County, KS",39.5702964,-96.3198853,10014
19,119,"Meade County, KS",37.1728968,-100.450467,4019
21,121,"Miami County, KS",38.5009094,-94.8978531,34312
23,123,"Mitchell County, KS",39.295542,-98.24063,5829
25,125,"Montgomery County, KS",37.2235361,-95.703421,31448
27,127,"Morris County, KS",38.6595115,-96.4948658,5385
29,129,"Morton County, KS",37.0026568,-101.8786151,2688
31,131,"Nemaha County, KS",39.7812319,-95.9366571,10219
33,133,"Neosho County, KS",37.4815929,-95.2471411,15826
35,135,"Ness County, KS",38.6851685,-99.9872125,2677
37,137,"Norton County, KS",39.6865766,-99.68621079,5431
39,139,"Osage County, KS",38.4402789,-95.6291574,15787
41,141,"Osborne County, KS",39.327,-98.96497549,3493
43,143,"Ottawa County, KS",39.1876036,-97.4021888,5768
45,145,"Pawnee County, KS",38.2070502,-99.08646903,6288
47,147,"Phillips County, KS",39.7564488,-99.3238307,4960
49,149,"Pottawatomie County, KS",39.2267639,-96.0976079,25482
51,151,"Pratt County, KS",37.55812645,-98.81158517,9175
